"일시","대여소명","대여건수","반납건수"
"2023-11-10","379. 서울역9번출구","1","0"
"2023-11-10","2824.미래사랑어린이공원 앞","2","0"
"2023-11-10","114. 홍대입구역 8번출구 앞","4","1"
"2023-11-10","145. 공덕역 5번출구","0","2"
"2023-11-10","147. 마포역 4번출구 뒤","0","2"
"2023-11-10","119. 서강나루 공원","1","0"
"2023-11-10","490.가온문화공원","1","0"
"2023-11-10","3008.DMC역7번출구","2","2"
"2023-11-10","3010.홍대입구역 3번출구","2","2"
"2023-11-10","858.녹사평역3번 출구","1","0"
"2023-11-10","3113. 독립문 앞","0","1"
"2023-11-10","870.노들섬 서측 앞","1","0"
"2023-11-10","674.고대앞사거리 교통섬","1","1"
"2023-11-10","680.꿈마루어린이도서관 앞","2","1"
"2023-11-10","3571.화양 APT(횡단보도 옆)","0","1"
"2023-11-10","3579.광진 캠퍼스시티","1","0"
"2023-11-10","3582.화양동 우체국","1","0"
"2023-11-10","3544.한양대역 3번 출구","2","1"
"2023-11-10","3545.한양대역 1번출구","1","2"
"2023-11-10","3549.건영아파트 앞","1","1"
"2023-11-10","1572. 우이동 먹거리마을","1","0"
"2023-11-10","3013.서울지방고용노동청 앞","1","0"
"2023-11-10","4765. 동대문디자인플라자","2","6"
"2023-11-10","4610. 한남나인원 105동 앞","0","1"
"2023-11-10","4611. 국제루터교회 앞","0","1"
"2023-11-10","4618. 풍전아파트 건너편","0","1"
"2023-11-10","4629. 한강초교보도육교 앞","2","0"
"2023-11-10","4353. 코오롱디지털타워 3차앞","0","1"
"2023-11-10","4362. 행당중학교 후문","1","0"
"2023-11-10","4105. 서울교통공사사거리 교통섬","1","1"
"2023-11-10","4791. 명동역9번 출구","0","2"
"2023-11-10","4206. 광흥창역5번출구","0","1"
"2023-11-10","4253. 홍은도담도서관","2","2"
"2023-11-10","4705. 웰니스센터(민방위교육장 앞)","2","1"
"2023-11-10","4859. 잠실나루 나들목","2","2"
"2023-11-10","4713. 현대 뜨레비앙 아파트 앞","1","0"
"2023-11-10","4793. 동대문역사문화공원역 5번출구","2","1"
"2023-11-10","3627. 압구정나들목","0","1"
"2023-11-10","4796. 부산은행","0","1"
"2023-11-10","4794. 서울역 서부교차로(3)","1","1"
"2023-11-10","229. 양평1 보행육교 앞","1","1"
"2023-11-10","4175. 대방역2번출구","1","1"
"2023-11-10","4553. 당산삼성2차아파트","0","1"
"2023-11-10","236. 문래동자이아파트 앞","0","2"
"2023-11-10","4902. 구역삼세무서 교차로","1","0"
"2023-11-10","4870. 몽촌토성역 3번 출구","1","0"
"2023-11-10","4798. 황학동롯데캐슬","3","1"
"2023-11-10","4217. 한강공원 망원나들목","1","2"
"2023-11-10","4633. 센트럴파크타워 앞","0","2"
"2023-11-10","3983. 금천구청역 1번 출구","0","1"
"2023-11-10","4218. 디지털매직스페이스","2","2"
"2023-11-10","4233. 코오롱아파트사거리","0","1"
"2023-11-10","4222. 서울디자인고등학교 앞","1","1"
"2023-11-10","4905. 강남경찰서","2","3"
"2023-11-10","4639. 동빙고근린공원","0","4"
"2023-11-10","4719. 종로문화원 건너편","2","2"
"2023-11-10","4908. SB타워 앞","0","1"
"2023-11-10","4385. 용답동 우체국 주변","1","1"
"2023-11-10","4913. 레베쌍트 빌딩 앞","3","0"
"2023-11-10","5858. 영등포역5번출구","2","1"
"2023-11-10","5763. 세륜초등학교 건너편","1","0"
"2023-11-10","5764. 한국체육대학교","1","1"
"2023-11-10","5859. 여의도 삼부아파트","0","1"
"2023-11-10","4916. 청담역 1번출구","0","1"
"2023-11-10","5862. 당산역11번출구","1","2"
"2023-11-10","5865.더리브오피스텔 앞","1","0"
"2023-11-10","5768.방이삼거리","1","0"
"2023-11-10","5868. 로프트시티오피스텔","1","0"
"2023-11-10","4643. 한가람아파트 앞","0","1"
"2023-11-10","4425. 하늘채코오롱아파트 앞","1","0"
"2023-11-10","806. 전자랜드 본관 앞","1","0"
"2023-11-10","807. 서울역 12번 출구 앞","1","0"
"2023-11-10","808. 서빙고동 금호맨션 앞","1","1"
"2023-11-10","812. 용산전쟁기념관","0","2"
"2023-11-10","387. 훈련원공원주차장 앞","11","5"
"2023-11-10","195. 모래내고가차도 ","1","0"
"2023-11-10","565. 옥수역 3번출구","1","1"
"2023-11-10","583. 청계천 생태교실 앞","1","1"
"2023-11-10","574. 아차산역4번출구","0","2"
"2023-11-10","634. 외국어대 정문 앞","0","1"
"2023-11-10","267. 삼성화재 사옥 옆","1","0"
"2023-11-10","272. 당산육갑문","2","1"
"2023-11-10","825. 서빙고동 주민센터 앞","5","0"
"2023-11-10","201. 진미파라곤 앞","1","1"
"2023-11-10","202. 국민일보 앞","0","1"
"2023-11-10","588. 뚝섬 유원지역","0","1"
"2023-11-10","204. 국회의사당역 5번출구 옆","2","1"
"2023-11-10","203. 국회의사당역 3번출구 옆","0","1"
"2023-11-10","209. 유진투자증권빌딩 앞","1","2"
"2023-11-10","1232. 잠실주공 521동 건너편","2","0"
"2023-11-10","1326. 상월곡역 1번출구","0","1"
"2023-11-10","1806. 에이스하이엔드타워9차 앞","0","1"
"2023-11-10","215. 여의도고교 앞","2","1"
"2023-11-10","1321. 국민은행 종암동지점 앞","0","1"
"2023-11-10","2002. 노들역 1번출구","1","1"
"2023-11-10","2025. 흑석역 1번출구","1","1"
"2023-11-10","2050. 노량진역 5번출구","1","0"
"2023-11-10","224. 롯데캐슬 앞","1","1"
"2023-11-10","207. 여의나루역 1번출구 앞","5","6"
"2023-11-10","2219. 고속터미널역 8-1번, 8-2번 출구 사이","1","0"
"2023-11-10","2262. 한신16차아파트 119동 앞","4","1"
"2023-11-10","2304. 대현그린타워","1","1"
"2023-11-10","2305. MCM 본사 직영점 앞","1","0"
"2023-11-10","2308. 압구정파출소 앞","0","1"
"2023-11-10","2313. 금원빌딩 앞","0","1"
"2023-11-10","106. 합정역 7번출구 앞","3","3"
"2023-11-10","1231. 잠실역 6번출구","0","3"
"2023-11-10","1210. 롯데월드타워(잠실역2번출구 쪽)","2","0"
"2023-11-10","1914. 대림역4번출구","1","0"
"2023-11-10","390. 충무로역 1번출구","2","0"
"2023-11-10","415. DMC역 9번출구 앞","0","1"
"2023-11-10","2353. 강남구청역 2번출구 뒤","1","0"
"2023-11-10","502. 뚝섬유원지역 1번출구 앞","0","2"
"2023-11-11","510. 뚝도아리수정수센터 버스정류소 옆","0","3"
"2023-11-11","511. 서울숲역 5번 출구 옆","4","1"
"2023-11-11","1268. 몽촌토성역 1번출구 옆","1","1"
"2023-11-11","109. 제일빌딩 앞","1","0"
"2023-11-11","1535. 효성인텔리안 앞","1","1"
"2023-11-11","513. 뚝섬역 5번 출구 정류소 옆","1","0"
"2023-11-11","514. 성수사거리 버스정류장 앞","2","0"
"2023-11-11","2362. 신사동 가로수길 입구","0","1"
"2023-11-11","2363. 강남 을지병원 교차로","1","0"
"2023-11-11","2364. 도산공원교차로","2","0"
"2023-11-11","2365. K+ 타워 앞","0","2"
"2023-11-11","302. 경복궁역 4번출구 뒤","3","0"
"2023-11-11","3506. 영동대교 북단","2","1"
"2023-11-11","3511. 응봉역 1번출구","0","1"
"2023-11-11","3515. 서울숲 관리사무소","4","1"
"2023-11-11","1337. 돈암성당 옆","1","0"
"2023-11-11","305. 종로구청 옆","1","0"
"2023-11-11","310. 청계광장 옆","1","2"
"2023-11-11","314. 국립현대미술관","0","2"
"2023-11-11","1354. 고려대학교 2번출구","2","0"
"2023-11-11","828. 숙대입구역 8번","0","1"
"2023-11-11","320. 을지로입구역 4번출구 앞","0","1"
"2023-11-11","321. KEB 하나금융그룹 명동사옥 옆","0","2"
"2023-11-11","322. 명동성당 앞","0","1"
"2023-11-11","324. 신세계백화점 본점 앞","2","3"
"2023-11-11","327. 낙원상가 옆","0","1"
"2023-11-11","397. 종묘공영주차장 건너편","3","1"
"2023-11-11","329. 청계2가 사거리 옆","0","1"
"2023-11-11","331. 을지로2가 사거리 북측","0","2"
"2023-11-11","961. 불광역 9번 출구","0","1"
"2023-11-11","111. 상수역 2번출구 앞","0","2"
"2023-11-11","336. 충무로역 6번출구 앞","1","2"
"2023-11-11","339. 종로4가 사거리","1","1"
"2023-11-11","2504. 신사역 4번출구 뒤","1","1"
"2023-11-11","112. 극동방송국 앞","0","1"
"2023-11-11","453. 종로오가 지하쇼핑센터 14번출구","1","2"
"2023-11-11","455. 종로6가역 버스정류장(동대문 방향)","1","1"
"2023-11-11","456. 숭인2동 주민센터 입구","1","0"
"2023-11-11","458. 광화문역 5번출구","0","1"
"2023-11-11","845. 용산 선인상가","2","0"
"2023-11-11","346. 맥스타일 앞","3","2"
"2023-11-11","660. 동의보감타워","0","1"
"2023-11-11","349. 어린이도서관","0","2"
"2023-11-11","287. 영등포전화국사거리 (서강어린이공원)","1","0"
"2023-11-11","2509. 심산기념문화센터","0","2"
"2023-11-11","3534. 건대입구역 5번출구 뒤","0","1"
"2023-11-11","1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)","1","0"
"2023-11-11","353. 재동초교 앞 삼거리","2","3"
"2023-11-11","437. 대흥역 1번출구","1","0"
"2023-11-11","438. 성산2-1 공영주차장","1","1"
"2023-11-11","291. 문래동 하이테크 시티","0","2"
"2023-11-11","846. 용산중학교","1","0"
"2023-11-11","359. 원남동사거리","2","0"
"2023-11-11","464. 삼청동 골목","1","0"
"2023-11-11","363. 신설동역 11번출구 뒤","4","2"
"2023-11-11","467.한국은행","1","0"
"2023-11-11","468.웨스틴 조선호텔","0","1"
"2023-11-11","469.회현역 1번출구","1","1"
"2023-11-11","473.을지로4가역 9번출구","0","1"
"2023-11-11","474.동대문역사문화공원역 1번출구 뒤편","3","3"
"2023-11-11","475.DDP 패션몰","11","4"
"2023-11-11","485.서울역5번출구","2","0"
"2023-11-11","367. 독립문역 3-1번출구 ","0","2"
"2023-11-11","3405.파크팰리스","1","1"
"2023-11-11","3407.안국동사거리(신)","4","2"
"2023-11-11","3410.종로3가역 8번출구","2","0"
"2023-11-11","3412.세운상가","1","0"
"2023-11-11","3413.종로플레이스","2","0"
"2023-11-11","3414.종로5가역 4번출구","1","3"
"2023-11-11","3415.동대문역6번출구","1","3"
"2023-11-11","3423.현대그룹(본사)","0","2"
"2023-11-11","3432.종로2가 사거리","1","0"
"2023-11-11","370. 시청역(2호선) 9번출구 뒤","1","0"
"2023-11-11","2647.잠실 자전거 수리센터 앞","1","1"
"2023-11-11","2429.압구정로데오역 6번출구","1","0"
"2023-11-11","2430.강남파이낸스센터앞(역삼역2번출구)","1","2"
"2023-11-11","2515.서초초등학교 후문","0","1"
"2023-11-11","2524.반포쇼핑타운 8동 앞","0","1"
"2023-11-11","2525.반포쇼핑타운 2동 앞","2","1"
"2023-11-11","2528.함지박 사거리","1","0"
"2023-11-11","2538.사평리근린공원","1","0"
"2023-11-11","383. 신당역 12번 출구 뒤","0","1"
"2023-11-11","146. 마포역 2번출구 뒤","1","0"
"2023-11-11","2727.서울식물원 잔디마당 앞","0","1"
"2023-11-11","147. 마포역 4번출구 뒤","0","1"
"2023-11-11","150. 서강대역 2번출구 앞","2","0"
"2023-11-11","119. 서강나루 공원","1","0"
"2023-11-11","490.가온문화공원","1","2"
"2023-11-11","493.홍대입구역 6번출구","0","1"
"2023-11-11","3008.DMC역7번출구","2","1"
"2023-11-11","160. 북아현동 가구거리","1","1"
"2023-11-11","848. 삼각지12번 출구","1","0"
"2023-11-11","853.용산역 맞은편","0","1"
"2023-11-11","864.순천향대학병원(한남오거리)","0","1"
"2023-11-11","865.하얏트호텔 앞","1","0"
"2023-11-11","3132.홍제교","0","1"
"2023-11-11","672.대광고등학교","0","1"
"2023-11-11","674.고대앞사거리 교통섬","7","2"
"2023-11-11","676.FITI시험연구원 앞","2","2"
"2023-11-11","680.꿈마루어린이도서관 앞","1","1"
"2023-11-11","3571.화양 APT(횡단보도 옆)","1","0"
"2023-11-11","3582.화양동 우체국","0","1"
"2023-11-11","3544.한양대역 3번 출구","1","1"
"2023-11-11","3545.한양대역 1번출구","4","2"
"2023-11-11","180. 충정로역 7번출구 아래","2","0"
"2023-11-11","3552.서울숲 공영주차장앞","0","1"
"2023-11-11","3559.성동구민종합체육센터 앞","0","2"
"2023-11-11","3013.서울지방고용노동청 앞","0","1"
"2023-11-11","4765. 동대문디자인플라자","4","2"
"2023-11-11","4605. 노들섬 다목적홀(동쪽) 숲, 앞","0","5"
"2023-11-11","4610. 한남나인원 105동 앞","1","0"
"2023-11-11","4616. 신용산지하차도 앞","0","1"
"2023-11-11","4768. 서울도시건축전시관","0","1"
"2023-11-11","4791. 명동역9번 출구","0","3"
"2023-11-11","4206. 광흥창역5번출구","1","0"
"2023-11-11","4705. 웰니스센터(민방위교육장 앞)","3","3"
"2023-11-11","4713. 현대 뜨레비앙 아파트 앞","1","1"
"2023-11-11","4307. 고투몰 gate 15옆","0","1"
"2023-11-11","4313. 반포종합운동장","1","1"
"2023-11-11","3621. 휘문고교 사거리","0","1"
"2023-11-11","231. 남부고용노동지청 남측","1","0"
"2023-11-11","4603. 한강GS에클라트 건너편 교통섬","1","0"
"2023-11-11","5853. 여의도역2번출구 앞","0","1"
"2023-11-11","5854. 신한금융투자 앞","2","0"
"2023-11-11","4718. 광화문역 6번출구 옆 A","0","1"
"2023-11-11","4719. 종로문화원 건너편","1","1"
"2023-11-11","4913. 레베쌍트 빌딩 앞","4","3"
"2023-11-11","4914. 도심공항타워 앞","0","1"
"2023-11-11","4389. 서울숲역3번출구","0","3"
"2023-11-11","4393. 상원삼거리 장안철교 아래","1","1"
"2023-11-11","5508. 성산유수지공원","0","1"
"2023-11-11","810. 이태원지하보도","1","0"
"2023-11-11","811. 녹사평역1번출구","1","1"
"2023-11-11","812. 용산전쟁기념관","0","1"
"2023-11-11","387. 훈련원공원주차장 앞","4","1"
"2023-11-11","565. 옥수역 3번출구","0","2"
"2023-11-11","567. 성수역 2번출구 앞","2","0"
"2023-11-11","633. 청량리 기업은행 앞","1","0"
"2023-11-11","634. 외국어대 정문 앞","1","1"
"2023-11-11","267. 삼성화재 사옥 옆","0","1"
"2023-11-11","272. 당산육갑문","2","0"
"2023-11-11","199. 서울 월드컵 경기장","1","0"
"2023-11-11","916. 평생학습관 앞","1","0"
"2023-11-11","204. 국회의사당역 5번출구 옆","2","2"
"2023-11-11","1206. 9호선종합운동장역 9번출구","0","1"
"2023-11-11","209. 유진투자증권빌딩 앞","0","2"
"2023-11-11","1321. 국민은행 종암동지점 앞","0","1"
"2023-11-11","2037. 동작역 5번출구 동작주차공원","0","1"
"2023-11-11","2050. 노량진역 5번출구","1","0"
"2023-11-11","224. 롯데캐슬 앞","0","1"
